search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"red pepper",56,"Seeds for Big Red Sweet Pepper ...","https://www.amkhaseed.com/products/pepper-sweet-big-red-capsicum-annuum","https://cdn.shopify.com/s/files/1/1420/8798/products/pepper-sweet-big-red-capsicum-annuum-seeds-amkha-seed_763.jpg?v=1571439202",800,800,
"red pepper",57,"Cooking with Bell Peppers ...","https://www.bettycrocker.com/how-to/tipslibrary/ingredients/cooking-with-bell-peppers","https://www.bettycrocker.com/-/media/legacy/Images/Betty-Crocker/Tips/TipsLibrary/Ingedients/Migration-Ingredients/Cooking-with-Bell-Peppers_hero.jpg",725,408,
"red pepper",58,"Red Sweet Pepper Plant Pods | Click & Grow","https://www.clickandgrow.com/products/grow-red-sweet-pepper-at-home","https://cdn.shopify.com/s/files/1/0156/0137/products/Red_Sweet_Pepper_3pack_image_RGB.jpg?v=1588156656",2104,2104,
"red pepper",59,"Are green, red, yellow and orange bell ...","https://www.bbc.co.uk/newsround/45522834","https://ichef.bbci.co.uk/images/ic/976xn/p06l5gbl.jpg",976,548,
"red pepper",60,"Mini Red Bell Pepper - Deep Harvest Farm","https://deepharvestfarm.com/product/mini-red-bell-pepper/","https://deepharvestfarm.com/wp/wp-content/uploads/Mini-Red-Bell-Peppers.jpg",2448,2448,
"red pepper",61,"Sweet Red Pepper Sauce for Pasta ...","https://www.cookstr.com/recipes/ed-giobbis-sweet-red-pepper-sauce-for-pasta","https://irepo.primecp.com/2016/03/267541/recipe-15271_Large400_ID-1509715.jpg?v=1509715",400,300,
"red pepper",62,"Red Pepper Images, Stock Photos ...","https://www.shutterstock.com/search/red+pepper","https://image.shutterstock.com/image-photo/red-peppers-isolated-on-white-260nw-691813351.jpg",310,280,
"red pepper",63,"Really easy roasted red pepper sauce ...","https://www.bbcgoodfood.com/recipes/really-easy-roasted-red-pepper-sauce","https://www.bbcgoodfood.com/sites/default/files/styles/recipe/public/recipe/recipe-image/2017/02/roasted-red-pepper.jpg?itok=IDbQO2Xl",500,454,
"red pepper",64,"Bell Pepper Plant Care: How Do I Grow ...","https://www.gardeningknowhow.com/edible/vegetables/pepper/growing-peppers.htm","https://i1.wp.com/www.gardeningknowhow.com/wp-content/uploads/2009/03/iStock-530253685.jpg?fit=1600%2C1067&ssl=1",1600,1067,
"red pepper",65,"Red Pepper Mayonnaise Recipe | MyRecipes","https://www.myrecipes.com/recipe/red-pepper-mayonnaise","https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fcdn-image.myrecipes.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fmedium_2x%2Fpublic%2Fimage%2Frecipes%2Fcl%2F10%2F09%2Fpepper-mayonnaise-cl-x.jpg%3Fitok%3D7lGEM0q-&w=450&c=sc&poi=face&q=85",420,315,
